Bolge,Toprak_Tipi,Tarla_Alani_Donum,Ekim_Ayı,Ortalama_Sicaklik,Yagis_Miktari_mm,Gubre_Miktari_kg,Sulama_Sikligi_Hafta,Hasere_Yogunlugu,Hasat_Verimi_Ton,Sulama_Maliyeti,Bolge_encoded,Toprak_Tipi_encoded,Ekim_Ayı_encoded
İç Anadolu,Kalkerli,221.62179349072457,Ekim,15.86573708449892,117.46222166912526,46.40269462083502,2,0.3762562679045843,2.238409280539684,56.146205087747376,4,0,1
Marmara,Kumlu,327.39065618044003,Kasım,22.529379651918703,90.34891876749094,64.03502745562834,4,0.2813086611454345,1.876891015118801,97.1722815862553,3,2,2
Ege,Kumlu,192.83664809189068,Ekim,21.6012064363431,52.21085135470516,29.608633380229836,4,0.5378047908164179,1.9349997496469045,70.51031401990844,1,2,1
Güneydoğu Anadolu,Tınlı,24.50986077553417,Aralık,13.440269347369416,185.67326574128344,116.07130498343558,3,0.6710871448002357,3.1226108392641683,100.47723875761108,2,3,0
Güneydoğu Anadolu,Tınlı,214.944846734055,Kasım,11.942763312509015,88.3588768854544,142.33979683781763,3,0.7777552932445904,3.0529402891698694,117.2341565206904,2,3,2
Güneydoğu Anadolu,Kalkerli,162.3457018645191,Aralık,15.13394257360054,202.8592060475937,75.73023653965254,1,0.9023671282568578,3.105450944645708,54.71063239002055,2,0,0
Akdeniz,Killi,373.0578991406281,Aralık,11.332446275737354,39.60066230824368,77.0332182944208,4,0.2208624826769147,1.7449208644697205,92.16320509233626,0,1,0
Güneydoğu Anadolu,Kalkerli,88.96885098750712,Kasım,25.66981338057416,124.59997752417362,75.51977062979647,1,0.1418929913130578,3.4117881411848527,47.01303381409371,2,0,2
Güneydoğu Anadolu,Killi,117.08932653642294,Kasım,22.363308893826307,83.53544957072842,86.13733046345118,2,0.4991839271902683,2.4579730741167656,72.35629965914842,2,1,2
Güneydoğu Anadolu,Tınlı,194.1995193394524,Kasım,17.19664804137105,71.13491959660556,144.8726762691233,3,0.0397989977823211,2.774244982446366,124.95977604442216,2,3,2
Marmara,Kumlu,301.7531292849881,Ekim,26.29051698543913,60.635650759524864,67.42019028746948,3,0.4781757806223216,2.378037709904118,81.60265062555972,3,2,1
Ege,Kalkerli,404.952707627916,Aralık,21.95482144854376,129.55265153917284,139.23211484916712,4,0.4356466057712089,3.968245073961455,139.936609271928,1,0,0
Marmara,Kumlu,57.32443021786674,Ekim,25.579195812530585,151.9013216472999,61.026754897900375,3,0.0738279664072171,2.885085197791668,76.06877987037106,3,2,1
Marmara,Kumlu,157.86859903435513,Ekim,21.499423264239084,79.25610352868021,133.1705903176569,1,0.3785751570696389,2.365270798249501,88.97444834791862,3,2,1
İç Anadolu,Killi,115.82686120139272,Kasım,19.346511937807133,78.89690909013053,88.34705549711674,1,0.8307120159201645,1.881988498624624,64.96311066235623,4,1,2
Güneydoğu Anadolu,Tınlı,76.07857978140102,Aralık,28.30642233723145,125.96978018675829,125.57459927201552,4,0.8620446623281883,3.0075924789207926,119.41150511694896,2,3,0
Güneydoğu Anadolu,Kalkerli,297.1050395065761,Kasım,25.40404617149219,156.44460027401217,83.87438217950361,1,0.2002068950530766,3.188627133008715,62.33802453307098,2,0,2
Marmara,Tınlı,437.4190291038981,Aralık,17.91619860295068,72.74302768440944,92.56114373470687,1,0.7485273698434125,2.6387807390259943,65.01930300499473,3,3,0
Ege,Kalkerli,257.3911013050302,Aralık,9.895977148178035,121.71624896308896,64.52936571668735,4,0.9383486836089804,2.69275052090825,94.61724657756702,1,0,0
Ege,Kumlu,491.3053055876734,Aralık,19.3427754614634,91.37894832039343,35.541819236830385,4,0.0657206409839115,2.2823934677050777,67.14310395366498,1,2,0
Marmara,Kalkerli,282.79350826741154,Kasım,24.246189978788838,77.9242249964818,25.9158597942077,4,0.786151294284223,1.878813902436224,70.68529486000716,3,0,2
Akdeniz,Kalkerli,498.78793983546245,Kasım,14.694597117508174,90.54705293831236,43.66839284419789,3,0.7618033202843485,2.0199928544394017,70.20431990040007,0,0,2
Ege,Killi,159.9945552231324,Ekim,28.478291689041463,163.90815714289374,117.69582430328144,1,0.6471368241765757,4.25341173404027,73.83488085156132,1,1,1
Güneydoğu Anadolu,Kumlu,243.6527452028435,Ekim,19.877962839626253,71.99032298995702,141.82563611187413,1,0.9592712612515052,2.470609467570565,82.19448508596562,2,2,1
İç Anadolu,Tınlı,484.72852157812775,Ekim,8.540881095967327,143.31359456075242,107.42375702198058,2,0.6984560351225462,2.766292892336623,88.9609072255124,4,3,1
Marmara,Kumlu,379.0836868174656,Aralık,13.326793099449397,89.70413881146749,102.82246332806744,1,0.1229589905816262,3.0504865394078275,66.4649105001839,3,2,0
Marmara,Kalkerli,209.24982347212185,Ekim,12.729019648002517,88.58171407153387,20.78498814822228,1,0.8384422361137265,0.9559902000377872,24.32495166584317,3,0,1
İç Anadolu,Kumlu,48.61717516658893,Aralık,28.22505666882016,129.36559556648717,80.90233312694292,3,0.6969581225860927,2.2730207072049518,91.23274226158608,4,2,0
Ege,Killi,442.4731880204733,Ekim,23.108350094196105,42.76150818745849,48.64233764396723,4,0.537589562523653,1.413254322869524,83.19149494546608,1,1,1
Akdeniz,Kalkerli,112.77916999830838,Aralık,13.427336310186687,89.25793824803343,98.971751978712,1,0.2095026392805342,2.195682508544538,63.92568802115906,0,0,0
Akdeniz,Kumlu,397.3601027741016,Kasım,9.7495414028684,68.33241265824148,123.17225869298268,3,0.9970275841495796,2.945412077582225,101.37183255244896,0,2,2
İç Anadolu,Killi,200.35931688186847,Kasım,27.65035964336437,123.7398924983402,79.05197903015049,1,0.4186637260011854,2.3230652645260097,54.63562048144232,4,1,2
Marmara,Killi,203.40650742093132,Ekim,26.23943511026927,62.23706090069371,109.61902010132428,2,0.7121329040007365,2.77836682172946,83.83882401929148,3,1,1
Ege,Kalkerli,390.5519637785976,Ekim,10.834511804740409,53.91853333713584,79.65964347666767,3,0.6597642803909263,2.7722207672381773,84.24688469132418,1,0,1
İç Anadolu,Killi,66.85558961273148,Aralık,17.349359196702245,120.9695866519194,110.60927655493526,2,0.0609629051033374,3.166290502646186,76.42793918042477,4,1,0
İç Anadolu,Kalkerli,117.87963690109451,Kasım,12.784087688237417,132.53044782778622,87.6521921446433,1,0.4978049758221139,2.364979463697531,59.69316572911552,4,0,2
İç Anadolu,Kalkerli,482.604969798403,Aralık,15.482901882771078,142.50147243195926,75.50343673452085,4,0.1500379917584363,2.9457969098066696,103.6940035946876,4,0,0
İç Anadolu,Killi,167.07847130832477,Kasım,24.290516894427224,205.9398784885077,40.33750633954436,2,0.5701987618655995,3.818737232333968,50.67483124957741,4,1,2
İç Anadolu,Kumlu,482.8135925330084,Aralık,22.577778581367877,96.20616094378106,38.25849237744868,4,0.4444381366835014,2.683945913120786,74.96829370986723,4,2,0
Marmara,Kalkerli,193.70519541166777,Aralık,13.35785504235539,74.05212022406997,109.66930052062992,4,0.1981882913911894,2.5783725617656343,123.32693333402628,3,0,0
Ege,Kalkerli,362.9132781130036,Kasım,19.824373608519757,167.79251461711058,130.8001410389656,2,0.8369592754563302,3.441761316972779,91.33209610802074,1,0,2
Güneydoğu Anadolu,Tınlı,300.18004472488354,Aralık,20.53809913738944,129.703786630848,142.46930136994328,3,0.1777514576144873,3.414760774026968,117.26884410516138,2,3,0
Marmara,Tınlı,426.0589766008707,Aralık,18.70930734916144,64.95805767890116,77.02430080278944,3,0.3103694021724561,3.2843937298272694,86.36909586784687,3,3,0
İç Anadolu,Kumlu,19.896929108598687,Kasım,13.384918424647228,104.4061459815442,30.96911971910186,1,0.4107695708629145,2.056777576588827,32.671260293749086,4,2,2
Marmara,Killi,392.30692612509256,Aralık,27.95205420853392,99.26587586261851,95.9535945324009,3,0.7807917591907493,2.3953886253091747,92.41264738048244,3,1,0
Marmara,Kumlu,59.07254558668843,Kasım,14.401152028658084,86.21457600855587,118.53653633223378,2,0.6933886618599943,2.490381695465202,89.99201121364979,3,2,2
Akdeniz,Kalkerli,169.67268678321318,Kasım,20.329008432997068,84.15135590144126,145.2262139467377,1,0.8174700683761844,3.652813498972108,89.8015274153362,0,0,2
Güneydoğu Anadolu,Kumlu,115.94294317414976,Ekim,18.680407128725047,94.83076565115562,142.47701350498653,2,0.0606345266287042,4.1452060575129615,92.7941972255154,2,2,1
Ege,Killi,57.9135992856141,Ekim,18.950350707153927,60.26934467843507,104.88892255505576,2,0.873046569740699,2.367032631125413,75.35511809677972,1,1,1
Marmara,Kalkerli,68.51385078882014,Aralık,13.662426554407888,172.90784179299987,111.10291558179792,3,0.8853037619887596,2.866405878186925,101.12969954638038,3,0,0
Ege,Kumlu,229.5159314701184,Aralık,11.368809828651065,65.90258890108217,101.94503275659562,1,0.2740026836646663,2.4493654706922143,66.4079207829188,1,2,0
İç Anadolu,Kalkerli,376.6914760441322,Aralık,15.915939261966326,94.17295471581356,137.51498981674175,1,0.3131992819782209,3.244030958534417,81.85124309104681,4,0,0
Marmara,Kalkerli,375.8594507186848,Aralık,20.31869146799764,180.4057496276853,113.1976068930475,1,0.0072983973984527,4.080997051559685,73.24883801241808,3,0,0
Marmara,Tınlı,78.40265236471518,Kasım,26.88377489998568,150.7262282949102,55.766284228993214,1,0.1958773993237592,2.768090902696474,46.51201618077194,3,3,2
Ege,Killi,259.8821067076582,Aralık,17.777270575918127,81.61269059798857,140.1003744489135,3,0.4122964764640033,3.919674215075536,117.28145008536478,1,1,0
Ege,Tınlı,18.505304848087796,Kasım,7.894785263827151,93.8761625128182,122.82694712619576,3,0.0279084286374456,2.435408828983586,102.8279318435502,1,3,2
Marmara,Killi,148.51173446099105,Aralık,19.89340189787991,84.26178555788424,44.46127735949171,1,0.3512938876150275,2.897246742889376,33.060104540109364,3,1,0
Ege,Killi,470.920981046633,Aralık,10.156943392606069,80.55298898475804,37.90698520797741,4,0.972421081183592,1.4120612239069767,80.60289484659012,1,1,0
Güneydoğu Anadolu,Killi,408.1945778296285,Aralık,17.13854781813407,101.79246412999328,143.78644159837333,3,0.1944150248398091,3.325144675540208,127.3505298070026,2,1,0
Akdeniz,Tınlı,211.65227398367912,Kasım,17.152180899142053,110.78315883070736,32.14068917882384,1,0.7164237676294022,2.521073101126534,22.77313627727224,0,3,2
Güneydoğu Anadolu,Kalkerli,435.0879470887143,Ekim,18.262432515729493,29.787414564156865,62.79951386270637,4,0.6654604727147722,1.6257311247282815,87.55359743070042,2,0,1
Güneydoğu Anadolu,Tınlı,440.32966875154,Ekim,18.202780322554364,168.7458126937921,103.08417725111516,1,0.7694842994801279,3.981411565099586,72.55701097791443,2,3,1
Marmara,Tınlı,420.7886294762137,Ekim,19.860872962391436,130.9537727204888,134.56173696435783,3,0.6425267942937386,3.307419201789165,110.52569573748733,3,3,1
Güneydoğu Anadolu,Tınlı,135.61364443342055,Kasım,19.87034357157459,97.7508184692948,87.48721971019822,3,0.2487431901744228,2.671565703426959,83.62428652283495,2,3,2
Ege,Killi,471.7780629691673,Ekim,22.072078025948898,124.85512708587846,125.90538782687096,3,0.6129211654302924,3.991926046713642,106.24640343476176,1,1,1
İç Anadolu,Kalkerli,186.22032423693943,Ekim,21.5120018685021,160.53297094530566,28.700814659279803,2,0.4945315885619089,2.4148579716247243,45.97645447977353,4,0,1
Akdeniz,Killi,233.5424251426388,Kasım,15.494352024663211,61.8550286517532,97.04402295984885,3,0.7298740705947712,1.7698932458614722,91.69325654319952,0,1,2
Marmara,Kumlu,324.9544242425654,Aralık,15.666008279042217,107.24253771858756,92.41601352122454,4,0.0598793557446907,2.8156013200665915,103.91344113396374,3,2,0
Güneydoğu Anadolu,Tınlı,338.4642973971926,Aralık,22.5820483581817,73.52829777312455,95.03574938768205,3,0.6988267507595478,2.868367132940797,92.92725968539392,2,3,0
İç Anadolu,Killi,241.11104501873623,Kasım,19.38862239897564,261.57578199256994,99.53307717099452,1,0.1774724375138539,4.877063886515679,68.17688548198754,4,1,2
Güneydoğu Anadolu,Tınlı,241.0757343426902,Kasım,17.791093960888062,88.18170944411605,107.65244264211006,4,0.371465729755559,2.266952464965581,117.77149038157656,2,3,2
Ege,Kumlu,251.29357431692776,Aralık,12.254381333137308,156.02626180377467,48.60172724020728,1,0.3095382411609403,2.7857287482552904,37.8919665565136,1,2,0
Güneydoğu Anadolu,Kalkerli,91.24917500625504,Kasım,19.215053162756792,216.7062872177492,139.17867048426427,3,0.4420364664444358,3.90821290379424,124.0833171767367,2,0,2
Güneydoğu Anadolu,Kumlu,51.66424446111501,Kasım,11.21020211857252,29.24692871005649,94.75655325248312,4,0.6611094509004647,1.6600297446781735,114.9149522347171,2,2,2
İç Anadolu,Kumlu,440.4992081732802,Kasım,23.838165904194973,53.75248135552237,29.62250485320732,3,0.6433851317637139,2.4770951162535595,60.5764139782945,4,2,2
İç Anadolu,Kalkerli,56.21329721079916,Ekim,14.816936551783144,71.40656600871145,123.3590814482626,1,0.8939101960137066,2.544063294998153,81.20363489473063,4,0,1
Akdeniz,Kumlu,459.62223915630375,Ekim,19.94086453971371,107.23850169112396,77.67810287897316,2,0.697024379236429,2.620145142598763,80.46844014435933,0,2,1
Güneydoğu Anadolu,Tınlı,61.52124111370132,Aralık,27.5999901167799,107.26387123686251,76.39127225670302,3,0.5209223634118545,2.5447111269187794,93.01063169316956,2,3,0
İç Anadolu,Kalkerli,469.8625058680239,Kasım,19.327241529927512,90.99127415085768,47.048744269698446,2,0.0952680796454674,3.042042668241318,52.9041931466599,4,0,2
Ege,Killi,10.723487625636803,Aralık,15.564235242428534,63.60920122893623,93.77570009304743,1,0.0317609082031357,1.7541156384498242,66.31642281343231,1,1,0
Güneydoğu Anadolu,Tınlı,58.09443202209555,Kasım,14.739266550438364,73.11568994904324,131.87126504867626,4,0.9747334158862604,2.644857865207096,124.64890839941263,2,3,2
Akdeniz,Kalkerli,253.1058331404909,Ekim,18.091817367399926,110.46116312421718,95.84538348885788,3,0.5118448443930919,3.266911790781168,96.3960480529217,0,0,1
İç Anadolu,Kumlu,185.6538932966513,Aralık,19.75463491801492,80.32909559466185,67.01894150313056,3,0.7384595226103506,2.896635659246966,77.46430960399235,4,2,0
Ege,Kalkerli,251.81350966399788,Kasım,14.707438807768913,125.11022553587252,65.72812601249717,4,0.3884781987333301,2.396853165474937,95.32715829081177,1,0,2
Güneydoğu Anadolu,Killi,313.1780551108354,Kasım,20.18656413323583,82.13022244153301,86.59590498748778,2,0.0152257673148396,3.367813728539274,70.07105338553264,2,1,2
Güneydoğu Anadolu,Kumlu,404.99863048329786,Kasım,17.607428510796915,62.26183148948188,28.038313912470898,2,0.8248436453625149,1.4061180998525122,48.63975588491103,2,2,2
İç Anadolu,Kalkerli,425.18542392119815,Ekim,12.79544159916814,115.6098076945083,116.14516473172084,3,0.4675327464322091,3.32673630983242,99.99737224423356,4,0,1
Marmara,Tınlı,221.20435922704075,Aralık,20.67445892205201,127.94164570622716,53.5853672038564,1,0.2730609685803249,2.987458423481297,45.87265436488924,3,3,0
İç Anadolu,Killi,81.46948042436593,Kasım,22.8337293021952,120.49776684260983,101.09074669209646,1,0.5997084595294797,3.005694728050865,73.23538271861732,4,1,2
Akdeniz,Tınlı,489.3934626817373,Aralık,15.687204311977874,94.8001802134456,27.544373298750664,1,0.0068226326570917,2.446622120365011,22.778213269397632,0,3,0
Akdeniz,Kumlu,51.72192831395303,Aralık,16.342851487373817,110.77510499439434,70.578379579975,2,0.4210041318449987,2.2721867924173704,58.40893772740485,0,2,0
Ege,Killi,96.3605426513554,Aralık,15.958718600779616,101.59685511264388,100.21142170629976,4,0.197958251049045,3.3239767191232805,106.18382265894957,1,1,0
İç Anadolu,Kumlu,74.42900348510837,Ekim,12.99973530433894,52.19882544971111,142.848373551483,4,0.4451624704451902,3.2912540865340496,120.3702891358696,4,2,1
Akdeniz,Kalkerli,29.12947177855724,Ekim,12.923528714728238,160.5759651276632,23.143752418579712,3,0.0519348243005131,2.015100399742759,56.38344821016708,0,0,1
Ege,Kalkerli,69.64397072403571,Kasım,16.176100368782745,63.803422325904506,133.48355368627205,3,0.2526285686927176,2.515125370001877,115.26551198688225,1,0,2
İç Anadolu,Kumlu,111.001203536437,Ekim,24.350461988439275,92.68647882105486,110.6203117103129,2,0.6495788134157616,2.560283756765928,83.45848140955496,4,2,1
Güneydoğu Anadolu,Killi,18.99493111556516,Ekim,15.648494992026324,67.09885301764773,49.48865349977714,4,0.2301215382074664,2.0890569515720228,79.7588675264505,2,1,1
İç Anadolu,Kalkerli,40.85361910543902,Aralık,19.32158701915809,125.49048696723116,110.51350298650142,3,0.4344219813551576,3.1313299640234686,96.239991804967,4,0,0
Marmara,Tınlı,28.79049958573363,Aralık,16.87465189296658,58.90524953080291,104.46812215981096,2,0.3302498325064276,2.8221327859889644,81.28165094298133,3,3,0
Akdeniz,Kalkerli,145.51850375105766,Ekim,14.918179670931623,67.22497178057642,86.85677921484535,1,0.9112556588037246,1.8408622402774608,66.21337665998672,0,0,1
Ege,Tınlı,376.4224207300995,Kasım,15.37845863075036,40.49641237079474,20.55648619015601,2,0.6616965918520546,1.1929875773356815,44.7707426768726,1,3,2
Akdeniz,Killi,334.2608366424345,Kasım,17.082345826626817,84.04357378593154,30.026016613365364,2,0.9324775092637716,1.184046476675902,48.278092529470726,0,1,2
Akdeniz,Kalkerli,157.00578497685677,Ekim,14.729642938393717,114.85592055762883,70.29937541729407,4,0.5119656239054899,3.202014776218869,87.21581341327716,0,0,1
Marmara,Killi,303.1456612250688,Aralık,16.759780250153273,65.07406574774818,112.44732863877032,2,0.6720721480854298,2.5291091718074714,87.92076045595658,3,1,0
Marmara,Kumlu,41.30162547039704,Aralık,15.525011777615596,73.20135782072931,130.0564782348216,4,0.1562850044472454,2.895420260706994,123.26786887927854,3,2,0
Ege,Kumlu,409.0980629191254,Kasım,25.21934788254226,87.7615935407305,68.51069839256837,3,0.3905964977875966,2.390804878670777,81.20177826679152,1,2,2
Güneydoğu Anadolu,Tınlı,401.1483312952965,Aralık,18.709322056782973,102.72996862591582,99.86833255140836,4,0.412854014193373,2.7979050177435294,114.55573753471536,2,3,0
Güneydoğu Anadolu,Kumlu,425.7407991661232,Kasım,12.241215191633511,86.85477301284945,74.68846390441294,2,0.9881362361170666,2.974818750781541,60.09509911631434,2,2,2
İç Anadolu,Tınlı,243.62214709170453,Ekim,18.885857548967195,88.75644153374992,134.2547816236788,4,0.9034901336095582,2.7428274081884,119.15686674847524,4,3,1
İç Anadolu,Kalkerli,463.6096492489178,Ekim,11.019398617222878,88.962187824837,133.63775558144349,2,0.9231313115900094,3.190859556556349,103.16103803803708,4,0,1
İç Anadolu,Kumlu,463.4803930004343,Aralık,18.97711866185077,153.33754172576354,88.34332874851852,4,0.9618328438738852,3.0679739967006947,101.13118870915744,4,2,0
Marmara,Kalkerli,375.2460440612316,Ekim,13.22260781763488,134.5773505825076,68.63787932649754,1,0.4079647573225375,2.778899588448444,46.63672783701141,3,0,1
Marmara,Kumlu,326.377297583034,Aralık,16.601462894416006,106.42530540530277,139.13931179293243,3,0.3994009630757239,3.718675635692222,105.94765086654402,3,2,0
Ege,Kumlu,362.9735257577251,Kasım,16.54000525760814,42.065431368541496,51.43701071131916,4,0.2614043072541319,1.5660521239233365,90.73688242239464,1,2,2
İç Anadolu,Tınlı,496.5038902265503,Kasım,26.436487981284586,104.32095438516384,55.29820667946368,3,0.7728364419927855,2.6880180956667594,73.24492401790899,4,3,2
Akdeniz,Kumlu,337.9094397837056,Aralık,19.69749139780235,90.96690157285728,20.67174723285409,1,0.7326126912307879,2.5031138065424283,21.901641966466123,0,2,0
Güneydoğu Anadolu,Tınlı,355.52351006219413,Kasım,22.4924850489426,227.5360296998441,121.82543768539938,4,0.554146375864579,3.745731228518371,122.4042485180629,2,3,2
Akdeniz,Kalkerli,481.8847348365984,Kasım,16.49469146463366,49.52883758409129,135.1264848726177,4,0.2479049494681185,3.1195563511250013,126.17646216918308,0,0,2
Akdeniz,Kalkerli,233.89233349702457,Kasım,24.35557778356832,115.07857858258726,57.19692614581547,1,0.0287266336199742,3.5318557475644856,37.27006886681699,0,0,2
Marmara,Tınlı,40.67720804905828,Aralık,19.079885967323357,171.39264609104868,146.07427403929012,4,0.4879470218011444,3.2642957571174462,134.91851980956548,3,3,0
Akdeniz,Killi,132.77505143219463,Aralık,13.277902485351758,82.30892539590764,128.5263439804217,1,0.8089230530818227,3.7403998642204312,78.74666960818655,0,1,0
İç Anadolu,Tınlı,488.4888126068126,Aralık,14.833431626335049,121.36244447735646,142.98972939475414,2,0.6452821892585969,3.656093399167472,94.79236054422016,4,3,0
Ege,Kalkerli,141.53848629922885,Aralık,19.755214842281,172.0169250755575,42.44405768385756,1,0.3040461025169674,3.588019270322984,39.52747374442399,1,0,0
Ege,Tınlı,371.1631019911633,Ekim,17.840554125328712,101.52993575413888,42.50686982222855,1,0.7051373358740463,2.5410676236261542,31.4953156605345,1,3,1
Akdeniz,Killi,31.620338377841215,Kasım,18.5729003941486,93.3580545111003,77.47454662845898,2,0.2948795841019076,2.676195382065564,60.24776688728058,0,1,2
Güneydoğu Anadolu,Tınlı,144.78159323031204,Kasım,20.996777256763163,76.42325919453856,42.569523303597975,4,0.0884073137193424,1.5090335578959788,89.99376993816949,2,3,2
Güneydoğu Anadolu,Kumlu,139.42525281587908,Aralık,20.14107103646336,60.39994150714753,59.30166974906751,1,0.0060120885813276,1.924703600427493,40.45710828058273,2,2,0
İç Anadolu,Killi,174.36123696778907,Ekim,27.953998446385025,256.5633624277333,87.98012003747091,3,0.2575734395194641,3.952324180774603,86.58758390491306,4,1,1
Güneydoğu Anadolu,Kalkerli,231.1630247781964,Aralık,17.772276514094152,73.19907428747076,127.02024383221249,2,0.9472927405902852,2.250710798799214,91.27717790094444,2,0,0
Marmara,Kumlu,171.11564838858263,Ekim,19.28547248523017,83.94942957935913,98.47602494440788,2,0.4136877762062518,2.9539438426878006,83.05033328915069,3,2,1
Marmara,Tınlı,211.50628640198943,Aralık,22.23469303149152,73.67060515943074,79.00683768488685,2,0.2937586832010962,2.269035071815977,76.73506669478733,3,3,0
Marmara,Tınlı,352.67162195687774,Kasım,13.993118196039417,63.42389784353799,77.05843245800132,1,0.0492222076079837,2.7664568955249624,50.25690761241935,3,3,2
Ege,Kumlu,447.43468251725005,Aralık,15.004793028984045,127.83054413303438,25.2937073983801,2,0.0727458428976012,3.27184516345618,36.062629717831776,1,2,0
İç Anadolu,Tınlı,495.56727099684025,Ekim,12.355864761443568,38.59271063841036,68.35070227679272,4,0.4375056978418806,3.354099096657245,92.3203799268241,4,3,1
İç Anadolu,Kumlu,78.29929616208958,Ekim,22.336876900555684,186.3067332827811,145.3520205685615,3,0.9695467270931882,3.4577632701177548,113.51289765316209,4,2,1
İç Anadolu,Killi,374.5090671763092,Kasım,13.249078359726044,237.23830316214827,23.0560192826716,4,0.2547705530076729,3.488847769346967,72.07464165779318,4,1,2
Ege,Killi,125.45194711425304,Ekim,7.998905089075869,114.73682463057716,32.72679826617282,4,0.602689951543104,1.5464478009965157,84.86430828466635,1,1,1
İç Anadolu,Tınlı,389.7746672206623,Kasım,15.936643717339049,107.552376693453,71.71106286442061,3,0.0257301205750226,2.699649638217239,90.57489522188344,4,3,2
Güneydoğu Anadolu,Killi,90.65826876346534,Aralık,21.35452490038597,65.95811192262737,103.54281271473758,4,0.8691154022543683,2.884587288813056,105.99734847918008,2,1,0
Akdeniz,Killi,301.11838962630384,Kasım,19.849470118319925,108.1364875981589,109.02756831414506,3,0.3754902253790202,2.624084550133864,93.28047974281756,0,1,2
Akdeniz,Kumlu,147.66370138877147,Aralık,11.987721619352053,145.14805443798804,51.32889153425872,3,0.9541099111461852,2.7283885643557,76.24386751748608,0,2,0
İç Anadolu,Killi,464.06893584513546,Aralık,24.17106456359018,55.68188903460795,74.41196897097589,2,0.5897349815672008,2.423124451464904,71.05852364570873,4,1,0
Güneydoğu Anadolu,Killi,442.170129657495,Aralık,15.17076091387422,82.59353501640251,55.3429184359785,1,0.513428770189139,1.5950659389063024,38.4615638463173,2,1,0
Ege,Kalkerli,371.9594672231391,Kasım,15.372376901093933,103.65355466067383,113.83792263896086,2,0.2894243924194812,3.4073822715701114,85.82502178262375,1,0,2
İç Anadolu,Kalkerli,215.7917273295025,Kasım,20.94953423178665,27.601691743616268,34.99963422382009,2,0.2233265023031204,1.589059889305997,44.05475328062199,4,0,2
Akdeniz,Tınlı,202.4320158025184,Ekim,17.573525713014885,61.84040350862692,148.59925724879272,1,0.4428857522517897,2.5759044689590547,88.0861205644313,0,3,1
Güneydoğu Anadolu,Tınlı,492.8859383372845,Ekim,18.592514103498527,147.8686376345373,43.54265168066364,4,0.0565537849407533,3.5137434635342863,79.07781749246794,2,3,1
Ege,Kalkerli,198.64217294153755,Aralık,16.513441401597213,109.95501753704998,89.53436314584417,1,0.7260393225978482,2.466490609979932,52.68009229880198,1,0,0
Güneydoğu Anadolu,Killi,326.01425211816274,Kasım,13.653857983246969,94.38355080217504,51.483910355690185,1,0.5442401895664011,1.8017099825116552,49.98442827470095,2,1,2
Marmara,Killi,138.24730413745618,Ekim,19.303315435993472,80.96369788026523,82.02286990794128,3,0.5887648529714263,2.6078707241255668,83.05154567633213,3,1,1
Güneydoğu Anadolu,Tınlı,14.936873437839406,Aralık,15.821235559873866,107.73462483167025,34.58997741001019,3,0.3276114000275749,2.9843171960593247,59.80501889503864,2,3,0
Güneydoğu Anadolu,Kumlu,296.22593892890745,Ekim,19.93993666777087,32.209488140936074,57.67610148976561,2,0.9399135476355772,2.18435990022474,49.59000806932056,2,2,1
İç Anadolu,Kumlu,54.52380170664207,Aralık,21.07730264227885,16.98044595361383,59.3601778954862,1,0.9401270677393556,1.016256768105062,51.38605893295068,4,2,0
Akdeniz,Kumlu,472.3499780528383,Aralık,16.235454795139,38.9998388934849,54.36064222591244,3,0.8059867923211421,2.1483784031514364,66.98323306181358,0,2,0
Akdeniz,Kumlu,308.407720309906,Aralık,13.73108184171819,144.51004226298107,108.83690322789909,3,0.1480694962192189,3.851202368710313,100.84065897429753,0,2,0
Ege,Kalkerli,88.26866038365144,Ekim,12.534072430000666,141.8842014075956,126.8346641342966,3,0.0494820882180266,4.358991777793917,108.92655598588084,1,0,1
Marmara,Kumlu,57.27753659311429,Kasım,22.73590119215691,55.04330000001619,66.29281987892205,3,0.7710341528413099,2.142176506653065,75.52665817618548,3,2,2
Güneydoğu Anadolu,Kumlu,244.7708008274321,Kasım,23.547078103121404,70.99984095018745,29.04549354264916,4,0.6706843618295678,2.502619176950569,77.35009749502908,2,2,2
Güneydoğu Anadolu,Killi,46.09547594588796,Ekim,11.93448138883021,43.30543284954173,37.691342204588295,4,0.6422360165141466,1.6111812898936335,74.02198861795902,2,1,1
Akdeniz,Killi,327.10915570131704,Kasım,11.43471286434862,116.46163831165218,143.74352572303454,2,0.3982382707204854,3.4016289832058675,101.26076713317956,0,1,2
Akdeniz,Tınlı,442.4444968062077,Aralık,20.71114008319121,55.18838647725975,117.76055920388931,3,0.7129784568786993,2.780737309351461,100.1838255086645,0,3,0
Marmara,Kumlu,68.1185558679934,Aralık,20.959760019990213,133.38782446479948,99.72058373134692,4,0.0321680698647582,2.738681539260051,106.86119013828004,3,2,0
Ege,Killi,119.55724901921164,Ekim,18.59312948239661,39.68337189815291,85.06257714626331,2,0.9041263745306506,1.6218207609202886,67.69131221696561,1,1,1
Ege,Killi,409.9137152887876,Ekim,19.92374767557326,228.54552708744308,58.845115517434266,1,0.6471467085373328,3.310821985993251,46.48688210762248,1,1,1
Marmara,Kumlu,414.83365446215385,Ekim,9.112941583092391,99.52273477654808,62.94981746530832,4,0.6011828779901408,2.400182418385094,95.74483820787376,3,2,1
